#{"t_start": 1767930881.8028767, "env_id": "None"}
r,l,t
-75513935.241413,8784,1192.905195
-26055807.878819,8784,1208.014939
-192631008.751348,8784,1223.173971
-18073145.176524,8784,1238.260192
-28036794.28063,8784,1253.351762
-25713166.248002,8784,1268.466844
-15419930.958502,8784,1283.597355
-9747078.278732,8784,1298.725872
-148539859.004132,8784,1313.868674
-93099425.530535,8784,1328.99785
-53239233.021844,8784,1344.108694
-8675029.174148,8784,1359.20594
-12472861.456381,8784,1374.363568
-73422937.571953,8784,1389.485219
-19104027.044238,8784,1404.614166
-10745437.953065,8784,1419.726261
-30806420.896496,8784,1434.856829
-19970148.970783,8784,1450.006993
-42774276.831109,8784,1465.144312
-43127870.433523,8784,1480.260677
-27419590.882803,8784,1495.381706
-45044474.034271,8784,1510.485968
-97844554.391268,8784,1525.641677
-15993561.657752,8784,1540.749392
-80138484.446793,8784,1555.874258
-92457959.750297,8784,1570.987408
-16041511.58565,8784,1586.037054
-67326655.734053,8784,1643.725907
-59459535.646826,8784,1658.78105
-87472910.300983,8784,1673.834492
-31576277.883527,8784,1688.8847
-62212944.497392,8784,1703.965505
-66665574.815956,8784,1719.048063
-10673061.331262,8784,1734.114514
-101016547.926389,8784,1749.191384
-185764361.825113,8784,1764.310724
-58292116.050317,8784,1779.347378
-61330029.455759,8784,1794.434986
-45773430.916913,8784,1809.503764
-166572016.87739,8784,1824.568247
-25319098.911379,8784,1839.638308
-48214814.463855,8784,1854.71927
-29279990.953752,8784,1869.856157
-24583984.607188,8784,1884.938534
-55268099.159642,8784,1900.043943
-81835235.792301,8784,1915.106108
-43621031.664106,8784,1930.181636
-12454497.591479,8784,1945.30418
-89368894.189063,8784,1960.38306
-61643455.587833,8784,1975.437852
-59081220.872823,8784,1990.503793
-37203022.299569,8784,2005.612031
-45284592.714051,8784,2020.753255
-26970223.031374,8784,2035.80417
-38976539.839521,8784,2050.920901
-52221655.480115,8784,2066.00568
-47585463.888708,8784,2081.072384
-27291347.87819,8784,2096.242238
-65352374.523824,8784,2111.3493
-54049110.978672,8784,2126.412474
-83184584.911499,8784,2141.492851
-14126257.875029,8784,2156.571861
-71113701.321282,8784,2171.7118
-35362602.575303,8784,2186.818139
-44843454.003888,8784,2201.972499
-76439678.991666,8784,2217.059333
-111997824.242146,8784,2232.173325
-8907952.366618,8784,2247.305634
-10154447.357129,8784,2262.393962
-109575569.422506,8784,2277.561461
-26260611.23099,8784,2292.682554
-10766227.700387,8784,2307.787236
-186372049.661979,8784,2322.94615
-99907661.494133,8784,2338.058254
-154556241.537855,8784,2353.187878
-61811985.494628,8784,2368.304052
-148325079.989829,8784,2383.483213
-29099423.384332,8784,2441.096604
-20371245.748518,8784,2456.215182
-73788101.464397,8784,2471.331587
-17398172.866226,8784,2486.484246
-11331256.949729,8784,2501.625544
-57121041.498168,8784,2516.794029
-78983633.400935,8784,2531.916322
-20392395.201011,8784,2547.026937
-41956297.371142,8784,2562.138929
-123383556.190289,8784,2577.293479
-93821170.686068,8784,2592.463609
-11507003.030183,8784,2607.593865
-28856878.694401,8784,2622.738043
-53834850.49223,8784,2637.862787
-63338707.135011,8784,2652.977764
-17313600.852891,8784,2668.141561
-40162980.988263,8784,2683.277704
-21000379.496018,8784,2698.391499
-96570306.69987,8784,2713.584037
-78423278.772811,8784,2728.73912
-70331286.711206,8784,2743.924739
-15502976.996528,8784,2759.100599
-41019634.009537,8784,2774.249653
-28474305.801005,8784,2789.414855
-59773338.055333,8784,2804.541523
-25224910.921383,8784,2819.71035
-8687907.628973,8784,2834.839216
-14860381.426256,8784,2850.023932
-73979964.187251,8784,2865.170427
-13898309.125291,8784,2880.328792
-80039154.252935,8784,2895.493493
-11623118.460483,8784,2910.647135
-89314522.431705,8784,2925.786253
-118381322.47561,8784,2940.959342
-79216287.410833,8784,2956.121568
-89019699.471462,8784,2971.347252
-97470809.305934,8784,2986.509527
-70713868.883065,8784,3001.665027
-79057847.691665,8784,3016.803032
-12859996.892659,8784,3031.95314
-176003560.53317,8784,3047.175593
-37470986.387214,8784,3062.364447
-27934573.232827,8784,3077.523291
-10515899.969837,8784,3092.675142
-59915414.97746,8784,3107.84712
-8284903.107876,8784,3123.033925
-20917581.401872,8784,3138.234874
-24112186.563329,8784,3153.406969
-53847771.501621,8784,3168.547006
-29690910.633418,8784,3183.687631
-71273415.380769,8784,3241.452985
-116583464.217046,8784,3256.682006
-84802029.747758,8784,3271.911506
-99068226.883855,8784,3287.0965
-38936822.910387,8784,3302.277215
-19649863.071432,8784,3317.503211
-56912361.774735,8784,3332.705918
-91525888.88365,8784,3347.924805
-75788670.492872,8784,3363.134552
-64370951.686208,8784,3378.317181
-96631415.505836,8784,3393.543493
-26804267.049526,8784,3408.795208
-69305376.679114,8784,3423.998495
-30423831.179987,8784,3439.182658
-20844366.593112,8784,3454.377444
-22202509.3171,8784,3469.58219
-24978036.060913,8784,3484.775924
-78370187.278284,8784,3500.010108
-24926294.973379,8784,3515.291686
-12933123.577334,8784,3530.595596
-138748113.065771,8784,3545.932272
-65538850.195868,8784,3561.208203
-51219730.789662,8784,3576.480297
-112933926.280089,8784,3591.818484
-84684317.389081,8784,3607.145215
-56846965.404985,8784,3622.495835
-24134358.580395,8784,3637.780977
-101262474.194591,8784,3653.109524
-28177621.852171,8784,3668.454491
-9470103.965252,8784,3683.775516
-37316248.019784,8784,3699.112896
-113839026.765713,8784,3714.404816
-50833064.128547,8784,3729.68072
-111830578.334182,8784,3744.986347
-26674877.66177,8784,3760.278142
-71810512.266173,8784,3775.629675
-24630375.706591,8784,3791.006302
-100479905.539357,8784,3806.314241
-133339578.926477,8784,3821.640873
-67463037.363829,8784,3836.909201
-20907332.47469,8784,3852.259573
-28366262.377621,8784,3867.587435
-32384417.230714,8784,3882.926288
-23981063.90436,8784,3898.253483
-81225103.827956,8784,3913.569314
-32501970.34353,8784,3928.950153
-54204681.54378,8784,3944.474882
-75119603.080376,8784,3965.852343
-9215430.301481,8784,3981.014399
-53167782.785661,8784,3996.248927
-73485572.299488,8784,4053.963796
-28720380.280659,8784,4069.147023
-27110328.917536,8784,4084.33866
-19055753.921451,8784,4099.586159
-20221730.744379,8784,4114.78555
-110671752.904837,8784,4130.029296
-55631023.690643,8784,4145.216615
-17520794.809565,8784,4160.40152
-96918082.730236,8784,4175.60213
-15109055.335357,8784,4190.831677
-32223655.437563,8784,4206.103577
-57224974.362728,8784,4221.304697
-54570655.25904,8784,4236.520817
-68162863.450405,8784,4251.738007
-22667517.019819,8784,4266.951401
-11267100.93677,8784,4282.245888
-185480952.215076,8784,4297.485523
-96319423.686022,8784,4312.738543
-26172857.198315,8784,4328.004259
-71191955.903688,8784,4343.245108
-8433705.27575,8784,4358.486282
-14691926.996462,8784,4373.75021
-32380693.250113,8784,4388.967568
-16001529.056365,8784,4404.184719
-83262918.448376,8784,4419.401541
-205976853.003332,8784,4434.683625
-63076805.55685,8784,4449.901787
-44708072.034569,8784,4465.139558
-33628640.173048,8784,4480.37443
-21516343.059132,8784,4495.639328
-15229647.578749,8784,4510.897778
-20420205.413638,8784,4526.132236
-113656954.296026,8784,4541.385801
-20917937.273587,8784,4556.65282
-27116862.351731,8784,4571.908333
-17517251.726706,8784,4587.199455
-67601582.910801,8784,4602.457303
-26326286.480049,8784,4617.67325
-18640128.46961,8784,4632.93396
-38638532.994357,8784,4648.195505
-45073871.567204,8784,4663.497953
-13716821.009755,8784,4678.727555
-81851319.378743,8784,4693.996172
-64918937.206537,8784,4709.253099
-17988473.723907,8784,4724.549619
-102566252.28451,8784,4739.820183
-25156315.73762,8784,4755.066315
-72390699.563055,8784,4770.317802
-33309982.18953,8784,4785.590759
-62709462.714443,8784,4800.838443
-14759740.055372,8784,4858.606402
-65605790.649025,8784,4873.856649
-37529393.493442,8784,4889.129781
-8158260.749119,8784,4904.379996
-52586191.920503,8784,4919.647755
-16867841.129489,8784,4934.951153
-52364163.189737,8784,4950.236658
-32072076.642055,8784,4965.529067
-14802255.438517,8784,4980.788095
-127452217.305741,8784,4996.087253
-25252095.852731,8784,5011.365669
-21046679.674902,8784,5026.633039
-59807138.797192,8784,5041.857186
-141146403.499435,8784,5057.143084
-40646119.929238,8784,5072.403592
-79547252.22769,8784,5087.7139
-17325274.364197,8784,5103.009402
-83346694.698473,8784,5118.322427
-38806568.78619,8784,5133.611345
-53608384.731672,8784,5148.886883
-35890276.367793,8784,5164.211951
-117621900.846809,8784,5179.561176
-34502638.256571,8784,5194.824576
-62884687.005238,8784,5210.11325
-109270584.542846,8784,5225.444509
-60220262.660651,8784,5240.773681
-11394554.209901,8784,5256.068846
-36546105.55939,8784,5271.39009
-142196881.798232,8784,5286.731333
-14090473.196221,8784,5302.010853
-9905890.730336,8784,5317.315885
-28123671.059842,8784,5332.645667
-163204605.103206,8784,5347.9645
-65018530.703094,8784,5363.262677
-15575117.840709,8784,5378.558073
-89506528.34167,8784,5393.872962
-18829846.028124,8784,5409.182092
-70860037.357881,8784,5424.47294
-15574836.046013,8784,5439.75592
-28788754.008384,8784,5455.07495
-147382804.039664,8784,5470.406947
-18857382.357375,8784,5485.689487
-84773810.483318,8784,5501.023333
-42514869.056241,8784,5516.360026
-32933259.555513,8784,5531.693644
-14888673.645583,8784,5547.035094
-17636307.772542,8784,5562.313648
-37478615.477542,8784,5577.609543
-21478880.136553,8784,5592.889896
-36711912.602832,8784,5608.198137
-25777382.285294,8784,5666.045129
-29002492.167784,8784,5681.325943
-91572589.772603,8784,5696.661664
-70702330.430888,8784,5711.979718
-12723000.631993,8784,5727.29075
-181775419.612604,8784,5742.663571
-112292318.557931,8784,5757.960632
-94591994.503128,8784,5773.25728
-92353284.009431,8784,5788.600913
-7329742.051826,8784,5803.905359
-8488051.834261,8784,5819.244753
-64679523.506108,8784,5834.565486
-71001708.255704,8784,5849.868815
-31354695.925829,8784,5865.166386
-64492210.171424,8784,5880.480392
-165148993.207918,8784,5895.839755
-7359373.331435,8784,5911.148576
-54840239.204764,8784,5926.469667
-34140715.707799,8784,5941.808158
-70257849.157656,8784,5957.128722
-166524693.172375,8784,5972.512507
-9556032.482067,8784,5987.811678
-36396516.981685,8784,6003.123167
-61438096.371053,8784,6018.460653
-61084710.097528,8784,6033.828193
-70180382.475565,8784,6049.193102
-80648242.504021,8784,6064.487798
-15705622.602883,8784,6079.901398
-36828547.919071,8784,6095.242636
-29841987.144231,8784,6110.566402
-152673909.907341,8784,6125.953186
-31271205.588859,8784,6141.278037
-98482192.833364,8784,6156.707646
-21221865.561452,8784,6172.023319
-97568966.42473,8784,6187.376762
-37113842.998074,8784,6202.776637
-116442565.83676,8784,6218.147536
-57396375.767848,8784,6233.50304
-23154348.704577,8784,6248.873477
-16743226.291251,8784,6264.198993
-9605680.884782,8784,6279.564828
-22402377.275011,8784,6294.92378
-12732832.597875,8784,6310.283925
-51010308.519525,8784,6325.641743
-27263959.904055,8784,6340.984957
-39886945.136814,8784,6356.391233
-57396865.401309,8784,6371.797277
-76766521.080747,8784,6387.168476
-140964652.291349,8784,6402.54568
-104763062.025269,8784,6417.923928
-76617564.153958,8784,6475.901777
-19360384.504453,8784,6491.300112
-50368004.429366,8784,6506.646097
-16088694.93975,8784,6522.017157
-59736139.924639,8784,6537.37758
-20541986.177765,8784,6552.771937
-18396905.616018,8784,6568.17786
-72934635.680383,8784,6583.525854
-76527150.211282,8784,6598.898578
-23534622.437913,8784,6614.272458
-16721803.006209,8784,6629.677541
-31040563.779878,8784,6645.059343
-153390250.704807,8784,6660.477617
-38664659.23476,8784,6675.891842
-72788505.790977,8784,6691.283125
-13359696.73478,8784,6706.686799
-63650658.047826,8784,6722.051244
-39574916.317706,8784,6737.458486
-23696533.74126,8784,6752.841487
-17184126.496614,8784,6768.242811
-27711215.786405,8784,6783.681211
-51701814.599391,8784,6799.076507
-30734828.253491,8784,6814.486479
-37084753.464611,8784,6829.909997
-24010158.333824,8784,6845.306593
-124373038.684516,8784,6860.737292
-14175236.882121,8784,6876.106543
-90264723.730576,8784,6891.518803
-16806239.049781,8784,6906.922064
-45842612.286997,8784,6922.310778
-19618793.92043,8784,6937.759806
-58497813.893364,8784,6953.187465
-28946854.461714,8784,6968.621447
-79464389.741844,8784,6984.042644
-38732496.75574,8784,6999.431729
-77047193.868536,8784,7014.837123
-12857409.059773,8784,7030.208385
-40148471.280759,8784,7045.599498
-15478116.97436,8784,7061.00746
-32382395.445471,8784,7076.438147
-62848430.429093,8784,7091.886973
-18360528.376173,8784,7107.295377
-9329191.417045,8784,7122.686546
-91515111.020301,8784,7138.124689
-15376472.043017,8784,7153.559396
-49004707.6496,8784,7169.010835
-98621968.727504,8784,7184.454399
-42857051.185648,8784,7199.854476
-8281332.289702,8784,7215.246893
-18101147.984605,8784,7230.660068
-57871346.869666,8784,7288.857947
-80489319.102442,8784,7304.272373
-47981672.56257,8784,7319.694108
-16824681.902545,8784,7335.170503
-13895514.808032,8784,7350.643444
-21617068.580272,8784,7366.061888
-50570316.827699,8784,7381.52759
-64449906.128955,8784,7396.919448
-26452997.255991,8784,7412.280268
-65882710.955197,8784,7427.651147
-10003983.718172,8784,7443.070232
-69162987.441288,8784,7458.46148
-14244094.976108,8784,7473.830894
-152717649.632013,8784,7489.249721
-22354084.310586,8784,7504.633039
-37865325.702787,8784,7520.072165
-80078355.595977,8784,7535.481321
-69517467.082122,8784,7550.919059
-136315945.272347,8784,7566.349647
-59510655.567378,8784,7581.749352
-28273354.440995,8784,7597.152188
-84259467.465006,8784,7612.557482
-10971760.027889,8784,7627.963249
-17456386.591403,8784,7643.400227
-16614052.931978,8784,7658.814744
-18101278.280478,8784,7674.294106
-58696222.642026,8784,7692.47991
-90730849.350064,8784,7707.813291
-28232239.967593,8784,7723.121385
-91211943.720903,8784,7738.446568
-62506635.776736,8784,7753.813711
-134052478.556882,8784,7769.175511
-123429721.46212,8784,7784.571154
-22240569.717275,8784,7799.919836
-32221777.455982,8784,7815.270672
-92637730.428148,8784,7830.716879
-52522275.02871,8784,7846.447593
-60949624.694076,8784,7864.206877
-71616935.768512,8784,7881.48725
-32034742.563386,8784,7896.669952
-17402133.224656,8784,7911.837152
-69420695.391746,8784,7926.98978
-90552096.986617,8784,7942.150692
-134623925.471895,8784,7957.310182
-14008651.743466,8784,7972.438265
-128092190.039695,8784,7987.609694
-96719029.771471,8784,8002.722417
-10065123.155594,8784,8017.805783
-39247176.534801,8784,8032.912966
-44190000.052121,8784,8047.970151
-57596907.808809,8784,8105.02809
-32274241.190827,8784,8120.10673
-70003274.086316,8784,8135.178734
-137392197.007862,8784,8150.303828
-68318618.751308,8784,8165.368866
-95626743.378013,8784,8180.441696
-8461137.329943,8784,8195.486055
-14102711.482496,8784,8210.581297
-102860074.153609,8784,8225.684342
-83156661.515395,8784,8240.724031
-33876446.853801,8784,8255.772883
-9176321.13192,8784,8270.817652
-13145167.687806,8784,8285.893355
-61736417.837278,8784,8300.964979
-53143020.528012,8784,8316.009052
-37180072.002802,8784,8331.113978
-17641741.005191,8784,8346.196857
-58110860.547734,8784,8361.267975
-39286584.307701,8784,8376.3247
-47308544.773097,8784,8391.422233
-30204538.507043,8784,8406.555831
-141446840.067412,8784,8421.675895
-93858908.276928,8784,8436.779758
-23343967.583794,8784,8451.851917
-99498208.822169,8784,8466.941119
-9238985.794333,8784,8482.051743
-13469839.007683,8784,8497.114785
-58216262.294794,8784,8512.205274
-88219490.19912,8784,8527.290263
-24315793.829084,8784,8542.359606
-23722564.143519,8784,8557.466004
-29470048.244318,8784,8572.562356
-8515827.369814,8784,8587.654193
-26776979.845258,8784,8602.766006
-9874849.603396,8784,8617.878037
-27052536.495328,8784,8633.015215
-80991103.861872,8784,8648.148556
-26600143.343822,8784,8663.254756
-55881995.584995,8784,8678.377091
-25802063.706946,8784,8693.500339
-85533874.192967,8784,8708.665828
-32979566.972009,8784,8723.775872
-27907371.759386,8784,8738.888785
-38024153.846453,8784,8754.848124
-60532339.018212,8784,8769.935797
-36858343.597317,8784,8785.069545
-34316199.557158,8784,8800.136294
-40837883.787986,8784,8815.213687
-59178483.144826,8784,8830.279831
-31477981.351826,8784,8845.390157
-64539580.055175,8784,8902.797044
-11690398.3979,8784,8917.913058
-11406835.755689,8784,8933.015525
-47913043.326846,8784,8948.123633
-28346968.411799,8784,8963.247318
-174131516.878587,8784,8978.454382
-21555715.894694,8784,8993.587632
-137253873.619637,8784,9008.741827
-36574240.705336,8784,9023.871877
-14816011.88084,8784,9038.982806
-51785010.91365,8784,9054.137056
-29979713.549883,8784,9069.279701
-84556279.578338,8784,9084.427295
-38206499.059481,8784,9099.566092
-86809139.665992,8784,9114.709227
-90344600.974678,8784,9129.893979
-79599767.800554,8784,9145.038416
-178768085.596636,8784,9160.229675
-141977465.479447,8784,9175.424
-44755538.006435,8784,9190.630178
-66188405.04428,8784,9205.812958
-22918462.404213,8784,9220.952197
-81997534.760706,8784,9236.097374
-26458978.438302,8784,9251.263316
-102240094.257974,8784,9266.457158
-14609656.338775,8784,9281.63728
-56408406.363739,8784,9296.804927
-96393682.558048,8784,9311.979944
-65224334.153034,8784,9327.13893
-62962201.074229,8784,9342.264136
-71131329.636393,8784,9357.453635
-13287387.773146,8784,9372.584032
-104307570.669987,8784,9387.718681
-49016955.57077,8784,9402.85162
-36170303.491867,8784,9418.006125
-22094431.835628,8784,9433.19594
-8459413.589707,8784,9448.382545
-31907277.218168,8784,9463.533618
-12546695.942557,8784,9478.736022
-48723603.111221,8784,9493.916519
-80506197.226276,8784,9509.1369
-42653972.866227,8784,9524.302932
-43910271.858915,8784,9539.52601
-8668771.41442,8784,9554.693094
-81744638.768707,8784,9569.882618
-120153219.853451,8784,9585.113088
-90556609.028583,8784,9600.306933
-62090458.512363,8784,9615.471779
-56296749.891467,8784,9630.640967
-11939955.671332,8784,9645.807374
-82050137.829889,8784,9702.999163
-91206438.400883,8784,9718.186152
-34194641.333555,8784,9733.368567
-34870089.904252,8784,9748.565826
-102943851.739221,8784,9763.728826
-115827229.784443,8784,9778.987792
-59239997.756926,8784,9794.17788
-26466889.052431,8784,9809.340162
-16942007.333664,8784,9824.501576
-29949340.235231,8784,9839.664077
-33287786.827937,8784,9854.841662
-69146205.096705,8784,9870.014237
-79538388.22892,8784,9885.229708
-28878308.140982,8784,9900.409542
-8989650.910764,8784,9915.582779
-9676165.573781,8784,9930.785211
-15157553.467383,8784,9945.94367
-89012152.696698,8784,9961.208442
-91593818.351589,8784,9976.430923
-69114644.194697,8784,9991.635002
-24844775.712128,8784,10006.879496
-24978411.148624,8784,10022.096688
-43093968.167287,8784,10037.310992
-71383876.219538,8784,10052.577156
-11052317.827209,8784,10067.786595
-46896997.214754,8784,10083.013805
-123526970.232872,8784,10098.260306
-75994135.559661,8784,10113.481163
-69451789.762427,8784,10128.67682
-73580165.720521,8784,10143.878171
-110837345.893836,8784,10159.107532
-69193498.889921,8784,10174.35238
-20242388.235378,8784,10189.553911
-73082282.355973,8784,10204.731804
-24768147.758445,8784,10219.905208
-29995340.677315,8784,10235.132079
-37195623.659812,8784,10250.345776
-53790820.598227,8784,10265.565315
-21096315.691519,8784,10280.789994
-17429664.917657,8784,10296.033529
-25019789.081896,8784,10311.296586
-45715782.61623,8784,10326.522842
-19651055.206454,8784,10341.76585
-80576609.347866,8784,10357.03005
-59137539.8873,8784,10372.264096
-26503615.545909,8784,10387.515979
-36931196.323058,8784,10402.761934
-51845332.612487,8784,10417.968033
-15615167.11937,8784,10433.222987
-18403266.414009,8784,10448.463238
-36853247.878285,8784,10505.671829
-17919523.251679,8784,10520.884613
-61162881.145652,8784,10536.124032
-39412983.591159,8784,10551.356173
-56134835.445481,8784,10566.616856
-42885908.372787,8784,10581.88358
-40736279.562559,8784,10597.096854
-12941482.13463,8784,10612.332259
-74344215.911558,8784,10627.581929
-17033623.753699,8784,10642.846849
-61504062.537258,8784,10658.096191
-36641905.201808,8784,10673.315742
-55700532.569754,8784,10688.538496
-21518225.162513,8784,10703.765638
-38938307.357673,8784,10718.97023
-63856550.383569,8784,10734.245247
-73222711.748457,8784,10749.474631
-90472382.703869,8784,10764.739557
-31074654.63239,8784,10779.955504
-26702599.589305,8784,10795.264874
-52879148.036489,8784,10810.575193
-46915341.295158,8784,10825.83598
-10131660.098217,8784,10841.098028
-47002294.760127,8784,10856.402301
-87044137.876086,8784,10871.675363
-24252973.703358,8784,10886.995399
-41336656.729009,8784,10902.313959
-13602026.092036,8784,10917.564097
-60495042.833274,8784,10932.830719
-31824687.43058,8784,10948.125242
-26385302.204258,8784,10963.397103
-45530963.993369,8784,10978.661605
-20760117.120621,8784,10993.915988
-23774834.174971,8784,11009.14913
-65980860.316174,8784,11024.372217
-25652054.010119,8784,11039.662519
-16466233.967936,8784,11054.90365
-37734264.349914,8784,11070.18726
-10605089.369181,8784,11085.429127
-79998395.581847,8784,11100.689164
-35814954.130247,8784,11115.988259
-23156867.526911,8784,11131.285592
-55696685.915039,8784,11146.54735
-154083638.319011,8784,11161.851142
-70164792.474761,8784,11177.124082
-24361339.210077,8784,11192.419593
-25563974.32006,8784,11207.711212
-50763652.347405,8784,11223.042728
-131332812.581835,8784,11238.362305
-70869775.007569,8784,11253.672901
-71201040.153558,8784,11311.072659
-16001329.271127,8784,11326.387217
-42392818.370293,8784,11341.685675
-20513162.140226,8784,11356.951471
-85316828.305476,8784,11372.215974
-19565013.003892,8784,11387.519884
-35364619.267558,8784,11402.79597
-7132649.82411,8784,11418.091005
-45752886.47339,8784,11433.411063
-86026316.157896,8784,11448.732158
-25330678.565931,8784,11464.071239
-9275054.53115,8784,11479.381768
-69031143.479952,8784,11494.65936
-21940020.24832,8784,11509.969957
-28746949.608685,8784,11525.291708
-7133212.112726,8784,11540.63173
-134365192.944648,8784,11555.972031
-77005618.463564,8784,11571.265016
-10664619.137843,8784,11586.532862
-37268119.183442,8784,11603.926731
-29861679.354305,8784,11619.122139
-75869021.114764,8784,11634.271258
-76267719.905961,8784,11649.433238
-16666041.258733,8784,11664.625001
-20868851.059957,8784,11679.937534
-38599978.044616,8784,11695.165096
-12609213.214489,8784,11710.34163
-12701561.182915,8784,11725.51615
-46698402.987554,8784,11741.037023
-40272736.361467,8784,11756.218354
-42000182.854709,8784,11774.834657
-28634692.238939,8784,11790.03977
-45273847.323086,8784,11805.240144
-12169446.181252,8784,11820.404367
-14127395.061193,8784,11835.57195
-45069502.366408,8784,11850.792948
-10558250.380462,8784,11866.003134
-9597717.553273,8784,11881.203067
-24124418.629585,8784,11896.352694
-21765246.441202,8784,11911.531634
-19577818.603228,8784,11926.690742
-9595682.633413,8784,11941.792414
-13597871.939759,8784,11956.97063
-54995481.265183,8784,11972.178575
-22627845.497247,8784,11987.391849
-18405088.993083,8784,12002.61351
-72411620.946674,8784,12017.887963
-24101958.780421,8784,12033.101847
-24467749.252412,8784,12048.328312
-104176962.172032,8784,12063.590462
-106893732.978157,8784,12121.032094
-13491771.90478,8784,12136.247947
-76827633.510263,8784,12151.458911
-82168063.294099,8784,12166.670997
-9922659.380724,8784,12181.827601
-92302711.311293,8784,12197.064148
-21610209.680786,8784,12212.213627
-16305012.818427,8784,12227.401826
-63527851.170463,8784,12242.602422
-26715435.072187,8784,12257.774593
-14008610.640849,8784,12273.000684
-112629196.055566,8784,12288.267251
-57525559.542516,8784,12303.473648
-72305136.040328,8784,12318.711579
-34277226.75934,8784,12333.890409
-27355818.521115,8784,12349.11459
-48819509.294984,8784,12364.320992
-35667776.488723,8784,12379.560129
-37870759.728578,8784,12394.784984
-31121348.630178,8784,12410.055765
-20229544.415451,8784,12425.255435
-8906989.316243,8784,12440.438833
-11314464.54128,8784,12455.537654
-32277434.771341,8784,12470.712577
-15145100.951273,8784,12485.848871
-23576316.244967,8784,12501.078582
-20179551.293703,8784,12516.365601
-30567558.960523,8784,12531.65897
-124192520.948982,8784,12546.956509
-67734497.028593,8784,12562.16353
-58872635.4148,8784,12577.389472
-99031216.090907,8784,12592.738844
-101971822.213921,8784,12607.953596
-11083178.071091,8784,12623.181903
-151658232.102891,8784,12638.488506
-14891607.931387,8784,12653.711096
-14567580.835668,8784,12668.981487
-14234662.940822,8784,12684.223071
-130649178.505208,8784,12699.396249
-7140494.996397,8784,12714.561253
-23210579.448484,8784,12729.736465
-47331496.908174,8784,12744.941257
-21872233.743223,8784,12760.170082
-51548401.857646,8784,12775.41214
-14702110.739795,8784,12790.72776
-73796105.932126,8784,12806.044885
-17803409.736977,8784,12821.325289
-10260035.040667,8784,12836.563642
-103099586.046206,8784,12851.830674
-19734542.892102,8784,12867.025548
-30742061.674918,8784,12924.476801
-14500095.954941,8784,12939.768551
-29004388.345599,8784,12955.109313
-12608942.042264,8784,12970.355327
-67249333.512318,8784,12985.581847
-94142523.34212,8784,13000.836458
-84516752.742191,8784,13016.04872
-90875932.867976,8784,13031.233213
-11918353.870368,8784,13046.529881
-24588848.465807,8784,13061.806253
-26309608.776181,8784,13077.106998
-38942171.871388,8784,13092.377169
-146787091.45937,8784,13107.685241
-73601732.743732,8784,13122.917703
-75963990.602953,8784,13138.166696
-16391597.270329,8784,13153.407538
-70798302.634168,8784,13168.667294
-47410313.555309,8784,13183.985656
-114802042.656524,8784,13199.320439
-47203780.734989,8784,13214.628186
-127802924.410952,8784,13230.012031
-107681679.960186,8784,13245.286112
-73949743.794526,8784,13260.564028
-25582407.802196,8784,13275.779272
-102999683.31916,8784,13291.056759
-61983427.306812,8784,13306.334818
-14274702.563211,8784,13321.652596
-26126208.358154,8784,13336.990909
-55706950.68449,8784,13352.247621
-43172186.01397,8784,13367.509115
-60781717.172526,8784,13382.803629
-22500262.941717,8784,13398.06524
-24125609.916349,8784,13413.418537
-53884055.500064,8784,13428.737023
-72909914.716435,8784,13444.090959
-23714144.350731,8784,13459.444005
-57303494.855668,8784,13474.739426
-58378625.645508,8784,13490.036953
-44959957.467286,8784,13505.355146
-22142059.71217,8784,13520.623875
-20071094.257299,8784,13535.958471
-19773341.570973,8784,13551.259219
-156930096.084368,8784,13566.599183
-60700178.994362,8784,13581.91008
-20300188.412302,8784,13597.253917
-29743524.384595,8784,13612.586023
-41870415.557397,8784,13627.938542
-119018240.829151,8784,13643.258086
-54334617.356456,8784,13658.583476
-43872533.725504,8784,13673.911267
-31992083.279915,8784,13731.379739
-27214900.660302,8784,13746.733494
-46956359.613683,8784,13761.981945
-74537291.271886,8784,13777.261998
-79931784.703204,8784,13792.491737
-88199939.150057,8784,13807.771484
-29225255.277935,8784,13823.102366
-56069250.636125,8784,13838.44783
-60083398.388209,8784,13853.78018
-51252339.965872,8784,13869.128783
-12212722.545155,8784,13884.421561
-30948077.309491,8784,13899.733529
-113511125.646526,8784,13914.981219
-51130773.734957,8784,13930.267782
-36473609.196351,8784,13945.633816
-31613973.049267,8784,13961.042945
-66808555.009151,8784,13976.452127
-8670893.679027,8784,13991.781109
-17603676.743098,8784,14007.079349
-131644527.395991,8784,14022.412953
-79153734.802223,8784,14037.77088
-26751790.505129,8784,14053.076636
-19391308.328059,8784,14068.432639
-14119129.924519,8784,14083.802808
-66353315.76348,8784,14099.155661
-125901016.561479,8784,14114.571271
-13492816.438664,8784,14129.852794
-9703948.225629,8784,14145.147257
-7642365.120547,8784,14160.465875
-14714133.660005,8784,14175.753284
-19509110.186208,8784,14191.155986
-16955254.531376,8784,14206.514259
-128661409.795764,8784,14221.956568
-27297581.141263,8784,14237.322423
-14027025.095357,8784,14252.664898
-10007620.713389,8784,14268.038528
-103932085.46173,8784,14283.431172
-39923585.816503,8784,14298.77587
-15709697.585969,8784,14314.233236
-69432304.164015,8784,14329.562474
-15781416.871143,8784,14345.001746
-25270767.549657,8784,14360.37171
-16844225.428102,8784,14375.676034
-28714974.461573,8784,14391.049681
