train/n_updates,time/total_timesteps,time/time_elapsed,train/learning_rate,time/fps,train/loss,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,eval/mean_ep_length,eval/mean_reward
50559700,50560704,101732,5.610001138433516e-05,496,7.285568517545471e-06,0.1,-10120764.335250802,8784.0,5756,,
50594820,50595840,101804,5.600005692167578e-05,496,5.812637209601235e-06,0.1,-9929973.329113793,8784.0,5760,,
50629960,50630976,101875,5.5900045537340625e-05,496,7.1581462862013724e-06,0.1,-9956569.119454961,8784.0,5764,,
50665100,50666112,101947,5.580003415300548e-05,496,5.573916689627368e-06,0.1,-9838358.620204391,8784.0,5768,,
50700240,50701248,102018,5.57000227686703e-05,496,5.560084287026257e-06,0.1,-9848091.58048556,8784.0,5772,,
50735380,50736384,102089,5.560001138433515e-05,496,6.516495182040671e-06,0.1,-9764392.847592652,8784.0,5776,,
50770500,50771520,102160,5.550005692167577e-05,496,6.314054667200253e-06,0.1,-9884150.63039665,8784.0,5780,,
50805640,50806656,102232,5.540004553734062e-05,496,7.0431305630336284e-06,0.1,-10092661.80122764,8784.0,5784,,
50840780,50841792,102303,5.5300034153005466e-05,496,5.609764286873542e-06,0.1,-10180799.984553719,8784.0,5788,,
50875920,50876928,102374,5.520002276867031e-05,496,6.164348428683298e-06,0.1,-10330741.079738019,8784.0,5792,,
50911060,50912064,102445,5.5100011384335156e-05,496,5.889284227578173e-06,0.1,-10294304.88393,8784.0,5796,,
50946180,50947200,,5.500005692167578e-05,,5.977557202641038e-06,0.1,,,,8784.0,-5905126.247602499
,50947200,102559,,496,,0.1,-9994129.84009341,8784.0,5800,,
50981320,50982336,102637,5.490004553734063e-05,496,6.1889562857686545e-06,0.1,-10160076.17141009,8784.0,5804,,
51016460,51017472,102709,5.4800034153005474e-05,496,6.193426133904722e-06,0.1,-10113206.75787524,8784.0,5808,,
51051600,51052608,102780,5.4700022768670326e-05,496,5.620710078346747e-06,0.1,-9960964.61249451,8784.0,5812,,
51086740,51087744,102851,5.460001138433515e-05,496,6.665958721896459e-06,0.1,-9912284.503948608,8784.0,5816,,
51121860,51122880,102922,5.450005692167577e-05,496,6.277823990785691e-06,0.1,-9685441.83256884,8784.0,5820,,
51157000,51158016,102993,5.4400045537340616e-05,496,5.411833922153164e-06,0.1,-9721758.95093065,8784.0,5824,,
51192140,51193152,103064,5.430003415300546e-05,496,6.611625440200441e-06,0.1,-9846344.13085102,8784.0,5828,,
51227280,51228288,103135,5.4200022768670314e-05,496,6.100755967963778e-06,0.1,-9849267.359804459,8784.0,5832,,
51262420,51263424,103207,5.410001138433516e-05,496,5.6934176996037426e-06,0.1,-9743908.247908551,8784.0,5836,,
51297540,51298560,103278,5.400005692167578e-05,496,5.771030600953964e-06,0.1,-9683846.325070523,8784.0,5840,,
51332680,51333696,103349,5.3900045537340624e-05,496,6.86850412421336e-06,0.1,-9501425.42992952,8784.0,5844,,
51367820,51368832,103420,5.3800034153005477e-05,496,5.74705505869133e-06,0.1,-9560544.06285494,8784.0,5848,,
51385380,51386400,,5.3750056921675786e-05,,6.785045934520895e-06,0.1,,,,8784.0,-5970592.9824587
51402960,51403968,103535,5.370002276867032e-05,496,4.672618797485484e-06,0.1,-9456536.744375579,8784.0,5852,,
51438100,51439104,103606,5.360001138433515e-05,496,6.723350088577717e-06,0.1,-9962277.31579608,8784.0,5856,,
51473220,51474240,103677,5.350005692167577e-05,496,5.282891640945308e-06,0.1,-10192835.85218145,8784.0,5860,,
51508360,51509376,103749,5.340004553734061e-05,496,5.998399967666046e-06,0.1,-10269263.52119079,8784.0,5864,,
51543500,51544512,103820,5.3300034153005464e-05,496,5.497531321907445e-06,0.1,-10294967.32275409,8784.0,5868,,
51578640,51579648,103891,5.320002276867031e-05,496,7.145442202727281e-06,0.1,-10316823.45466616,8784.0,5872,,
51613780,51614784,103963,5.3100011384335155e-05,496,5.46061878594628e-06,0.1,-10501785.7387242,8784.0,5876,,
51648900,51649920,104034,5.3000056921675775e-05,496,6.405419389921007e-06,0.1,-10477089.33509317,8784.0,5880,,
51684040,51685056,104105,5.290004553734063e-05,496,6.503918484668247e-06,0.1,-10402656.54777869,8784.0,5884,,
51719180,51720192,104177,5.280003415300547e-05,496,8.166754673766263e-06,0.1,-10292948.519419748,8784.0,5888,,
51754320,51755328,104248,5.270002276867032e-05,496,6.692946180919535e-06,0.1,-10273829.4216621,8784.0,5892,,
51789460,51790464,104319,5.260001138433517e-05,496,7.564363477285951e-06,0.1,-10474962.01371777,8784.0,5896,,
51824580,51825600,,5.250005692167577e-05,,5.947682734586124e-06,0.1,,,,8784.0,-6032624.046727501
,51825600,104434,,496,,0.1,-10503844.49761318,8784.0,5900,,
